,Price,Date,Ticker,High,Low,Open,Close,Volume,ROC
63,62,2022-04-18,AAPL,163.94352983512067,160.96184509877446,161.30625525719185,162.43792724609375,69023900,-5.30090922596147
64,63,2022-04-19,AAPL,165.14407487442162,161.29641720934256,162.38871857930025,164.7307586669922,67723800,-6.186980128832853
65,64,2022-04-20,AAPL,166.18719136722032,163.45152002793873,166.06909457220715,164.56349182128906,67929800,-4.472754959831882
66,65,2022-04-21,AAPL,168.7949239860417,163.26454063992998,166.21670513338208,163.7664031982422,87227800,-3.1484571886580937
67,66,2022-04-22,AAPL,165.19325952257165,158.92483581876152,163.8057537918965,159.210205078125,84882400,-6.012565527275449
68,67,2022-04-25,AAPL,160.5682214607871,155.9333317168137,158.55090609825874,160.28285217285156,96046400,-4.238947701120555
69,68,2022-04-26,AAPL,159.75144619433357,154.22106324602348,159.66288486961668,154.29978942871094,95623200,-5.3996932470857795
70,69,2022-04-27,AAPL,157.24211378977282,152.9024434257798,153.42399128149194,154.07347106933594,88063200,-6.614573564605031
71,70,2022-04-28,AAPL,161.89670425341123,156.3958263617354,156.71073111363518,161.03073120117188,130216800,-3.967133755666552
72,71,2022-04-29,AAPL,163.54991794930683,154.7426297819827,159.25943807460507,155.13624572753906,131747600,-4.622175817000818
73,72,2022-05-02,AAPL,155.70698341755673,150.8260801242461,154.21123096519486,155.44129943847656,123055300,-4.307262427091474
74,73,2022-05-03,AAPL,158.1474864801479,153.827485608277,155.62829305402306,156.9370880126953,88966500,-4.731156899515043
75,74,2022-05-04,AAPL,163.82544428980776,156.7205671988061,157.12403328379716,163.37278747558594,108256500,-0.7235531602575618
76,75,2022-05-05,AAPL,161.4637492307035,152.47932210721157,161.23742078079442,154.2703094482422,130525300,-5.798560366807837
77,76,2022-05-06,AAPL,157.12822726592017,151.94448418251287,153.74795219056614,154.99954223632812,116124600,-2.644719187272382
78,77,2022-05-09,AAPL,153.5705818622736,149.29351226682695,152.68362217522588,149.85523986816406,131577900,-6.505756644161909
79,78,2022-05-10,AAPL,154.46736088090017,150.71259117184084,153.26504901265346,152.26968383789062,115366700,-1.3156891518366298
80,79,2022-05-11,AAPL,153.19606667734942,143.69584140711092,151.2743434971103,144.37583923339844,142689800,-6.294160681025607
81,80,2022-05-12,AAPL,144.08017169792242,136.78747393168032,140.6999121632787,140.49295043945312,182602000,-12.75395113002461
82,81,2022-05-13,AAPL,145.9526407258744,141.03498745815705,142.4935240941809,144.97698974609375,113990900,-6.548602445419293
83,82,2022-05-16,AAPL,145.38103505425713,142.08945202175065,143.43959790519762,143.4297332763672,86643800,-7.727396905134299
84,83,2022-05-17,AAPL,147.59842494021692,144.55321674293847,146.7016158103138,147.07611083984375,78336300,-6.283395020082105
85,84,2022-05-18,AAPL,145.2233813560545,137.87153963890293,144.72078142086878,138.77821350097656,109742900,-15.05426598556674
86,85,2022-05-19,AAPL,139.6060101724561,134.61937984366847,137.85182041341724,135.35850524902344,136095600,-12.258874871553738
87,86,2022-05-20,AAPL,138.65995498562737,130.68725738522548,137.07329814838306,135.5950469970703,137426100,-12.519066159351455
88,87,2022-05-23,AAPL,141.18280747509044,135.6541486277064,135.792118107207,141.0349884033203,117726300,-5.885847884000195
89,88,2022-05-24,AAPL,139.91153156082976,135.3388090457555,138.76834717267448,138.3248748779297,104132700,-9.15796802652251
90,89,2022-05-25,AAPL,139.73414963230113,136.33417493293138,136.42286639453397,138.48257446289062,92482700,-4.081891265047988
91,90,2022-05-26,AAPL,142.24717525757603,135.1515728345783,135.3979480231376,141.69529724121094,90601500,0.8558057881174364
92,91,2022-05-27,AAPL,147.50973506608682,143.15382385017716,143.28194375102797,147.47032165527344,90978500,1.719812167121426
93,92,2022-05-31,AAPL,148.47554915584195,144.71092900811684,146.90860654542266,146.6819305419922,103718400,2.2674498455341308
94,93,2022-06-01,AAPL,149.53985256911304,145.53870787317794,147.72652020499015,146.5537872314453,74286600,-0.3551383058851831
95,94,2022-06-02,AAPL,149.07667523553576,144.73061411862278,145.68655087325112,149.01754760742188,72348100,7.378199969675547
96,95,2022-06-03,AAPL,145.82455342819665,142.36545106101252,144.770060362495,143.27210998535156,88570300,5.8464037570223
97,96,2022-06-06,AAPL,146.41583140720172,142.799030970996,144.89815206168706,144.02105712890625,71598400,6.21409875835508
98,97,2022-06-07,AAPL,146.83957576238276,142.01062928588593,142.257004413004,146.5537872314453,67808200,3.913070714298783
99,98,2022-06-08,AAPL,147.69699226544608,145.3219468917094,146.42570291726497,145.814697265625,53950200,5.414660518800396
100,99,2022-06-09,AAPL,145.80482957531117,140.46341743862806,144.9474487547002,140.5718231201172,69473000,1.5086726003829654
101,100,2022-06-10,AAPL,138.7190811555441,135.07273136179253,138.24604500265073,135.1417236328125,91437900,-4.625117231125985
102,101,2022-06-13,AAPL,133.23968891028474,129.53421176750797,130.94347052169286,129.96783447265625,122207100,-11.868481051754266
103,102,2022-06-14,AAPL,131.94868835400084,129.57362805380447,131.19971323419813,130.83506774902344,84784300,-10.803554830792262
104,103,2022-06-15,AAPL,135.34866434133303,130.24377786500034,132.3428841585756,133.4663543701172,91533000,-8.93012259086814
105,104,2022-06-16,AAPL,130.47044340040713,127.16900988024103,130.16494057459525,128.17422485351562,108123900,-13.987159961064975
106,105,2022-06-17,AAPL,131.1504619203318,127.92786975836931,128.1841096170733,129.65249633789062,134520300,-9.506116472252302
107,106,2022-06-21,AAPL,135.07272690596213,131.3869638200352,131.48550486996535,133.8999786376953,81000500,-7.027499098379797
108,107,2022-06-22,AAPL,135.76257275465719,131.96840403366457,132.8356344352228,133.3875274658203,73409200,-8.983909603668017
109,108,2022-06-23,AAPL,136.58053489148253,133.66346131552876,134.83620952437622,136.2651824951172,72433800,-6.549075607318122
110,109,2022-06-24,AAPL,139.8523626440205,137.74339243067533,137.8714972546465,139.60598754882812,89116800,-0.6870762218568971
111,110,2022-06-27,AAPL,141.40945505014153,138.92598988009033,140.63090132830982,139.60598754882812,70207900,3.3033942412524553
112,111,2022-06-28,AAPL,141.34049395514106,135.328949330103,140.06920480029078,135.44720458984375,67083400,4.215943228891983
113,112,2022-06-29,AAPL,138.63039676191534,134.68839353261495,135.4669475914292,137.21127319335938,66242400,4.873468217685484
114,113,2022-06-30,AAPL,136.36372576433453,131.8304316095035,135.25996980273172,134.73765563964844,98964500,0.9525256575194874
115,114,2022-07-01,AAPL,137.02400931509246,133.69302720857007,134.06750724522163,136.9156036376953,71051600,6.819919366916238
116,115,2022-07-05,AAPL,139.5567548491927,134.94460374967946,135.77243576693132,139.50747680664062,73353800,7.601072672805853
117,116,2022-07-06,AAPL,142.03034554759492,139.03443025811183,139.30051963790794,140.84774780273438,74064300,5.188775409619928
118,117,2022-07-07,AAPL,144.42512446788226,141.20253310502923,141.21238269809453,144.22802734375,66253700,8.127071611479941
119,118,2022-07-08,AAPL,145.4106197017086,142.89759010951482,143.1538148575739,144.9080047607422,64547800,6.342649022566493
120,119,2022-07-11,AAPL,144.51385686094872,141.69532357844145,143.55791974865267,142.76951599121094,63141600,2.2660406605242045
121,120,2022-07-12,AAPL,146.29756011597522,142.94686411267188,143.64656111311933,143.7451171875,77588800,2.964865412541262
122,121,2022-07-13,AAPL,144.3265807145126,140.0593606954875,140.91675656689353,143.38050842285156,71185600,5.857118909933323
123,122,2022-07-14,AAPL,146.7903426970183,141.1729910854223,141.9909585625348,146.3173065185547,78140700,6.636505232600687
124,123,2022-07-15,AAPL,148.67264318460957,146.05120759050547,147.6083005741264,147.99264526367188,76259900,9.837628212467564
125,124,2022-07-18,AAPL,149.37236031781808,144.57296129769512,148.5543928665957,144.93760681152344,81420900,5.859086152850668
126,125,2022-07-19,AAPL,149.03725358197892,144.7798987508147,145.77524895701922,148.8105926513672,82982400,6.668542832023849
127,126,2022-07-20,AAPL,151.49113201950726,148.18969946119495,148.92882480670872,150.82098388671875,64823400,7.0808630166756314
128,127,2022-07-21,AAPL,153.3143455287886,149.73697330616696,152.25985260020167,153.0975341796875,65086600,6.149641646833381
129,128,2022-07-22,AAPL,154.01403798046638,151.18565597102892,153.13694301712763,151.8557891845703,66675400,4.794617409369217
130,129,2022-07-25,AAPL,152.7920231935369,150.07204665223094,151.7769586670234,150.73233032226562,53623900,5.5773911368760976
131,130,2022-07-26,AAPL,150.87027214829726,148.613482556807,150.05230490595423,149.40188598632812,55138700,3.935277183328245
132,131,2022-07-27,AAPL,155.04882613514658,149.95378934695273,150.36769783431046,154.5166473388672,78620700,7.766842954115782
133,132,2022-07-28,AAPL,155.35431578247076,152.17115301810267,154.70388176992367,155.0685272216797,81378700,5.980988108207996
134,133,2022-07-29,AAPL,161.257488076031,157.1873652790473,158.90214195015406,160.15371704101562,101786900,8.217348744376384
135,134,2022-08-01,AAPL,161.2180561543135,158.55720726769144,158.6754625398599,159.168212890625,67829400,9.81843594092664
136,135,2022-08-02,AAPL,160.05516729364513,157.31547663627524,157.77866315380257,157.68995666503906,59907000,5.966889759302552
137,136,2022-08-03,AAPL,164.17455908657996,158.41923856963987,158.50793002421338,163.7212371826172,82507500,8.553354422875126
138,137,2022-08-04,AAPL,164.76584892141557,162.04585762155315,163.60295038541236,163.40585327148438,55474100,6.733171208164723
139,138,2022-08-05,AAPL,163.6723288419394,160.85974446443265,161.06699370571175,163.17889404296875,56697000,7.456485471644392
140,139,2022-08-08,AAPL,165.60659947941937,162.04399931317954,164.18550472324978,162.7052001953125,60276900,7.9431332663993715
141,140,2022-08-09,AAPL,163.6426928471197,161.10643123455282,161.86632489685934,162.75450134277344,63135500,8.937380721999189
142,141,2022-08-10,AAPL,167.11648492615134,164.70852083002953,165.47827786948693,167.01780700683594,70170500,8.090493732078418
143,142,2022-08-11,AAPL,168.74485366768013,165.9816155247536,167.82705702584587,166.27767944335938,57149200,7.228515303853711
144,143,2022-08-12,AAPL,169.9093440404782,167.1757109224635,167.59020942251294,169.84027099609375,68039400,6.048285443538837
145,144,2022-08-15,AAPL,171.11332550526615,169.10011807446065,169.26788410549148,170.91595458984375,54091700,7.380708425300586
146,145,2022-08-16,AAPL,171.4291358420734,169.40605002056787,170.5113392247935,170.758056640625,56377100,8.287211343043776
147,146,2022-08-17,AAPL,173.83710023890018,170.30411978939432,170.5014907274795,172.25811767578125,79542000,5.214278025300945
148,147,2022-08-18,AAPL,172.60347919281742,170.84685258911696,171.46858522763415,171.8633270263672,62290100,5.175747126286523
149,148,2022-08-19,AAPL,171.4587350859564,169.06063405258988,170.758051022337,169.26788330078125,70346300,3.7314808961808055
150,149,2022-08-22,AAPL,167.62966033417896,164.94537398602955,167.4618943197239,165.36973571777344,69026800,1.6376461964721534
151,150,2022-08-23,AAPL,166.494788154392,164.46182399117447,164.88618577839446,165.03421020507812,54147100,1.4007040318371633
152,151,2022-08-24,AAPL,165.90263208814247,164.0670542175665,165.12301180960134,165.3302459716797,53841500,-1.010407851353945
153,152,2022-08-25,AAPL,167.9059805666135,166.13949074062336,166.56383740879377,167.79742431640625,51218200,0.9139800832766332
154,153,2022-08-26,AAPL,168.80405254539968,161.4123936253421,168.3303593412636,161.4716033935547,78961000,-4.927375323565952
155,154,2022-08-29,AAPL,160.76104775775735,157.72150271792214,159.0340260013609,159.26101684570312,73314000,-6.819104613205718
156,155,2022-08-30,AAPL,160.42552392043874,155.64907854678992,160.00117720950024,156.82345581054688,77906200,-8.160435357615182
157,156,2022-08-31,AAPL,158.47152210531658,155.07668827346,158.20506309707196,155.1556396484375,87991100,-9.928401783382713
158,157,2022-09-01,AAPL,156.3398768664933,152.6391159459931,154.58325022090398,155.88592529296875,74229900,-9.296574208031704
159,158,2022-09-02,AAPL,158.2544044411162,152.93517807481416,157.65241340262483,153.76414489746094,76957800,-9.159291237647771
160,159,2022-09-06,AAPL,155.0273296121399,151.6719792603848,154.4154753271388,152.50094604492188,73714800,-7.781828771144649
161,160,2022-09-07,AAPL,154.61285463504657,151.59303614241935,152.78715495485997,153.9121856689453,87449600,-6.739223656908555
162,161,2022-09-08,AAPL,154.30694642534044,150.6752581099915,152.6095293418246,152.43190002441406,84923800,-7.801564602689249
163,162,2022-09-09,AAPL,155.74776853082003,152.71807161072002,153.42861893209738,155.3036651611328,68028800,-7.445739531564355
164,163,2022-09-12,AAPL,162.10317635640433,157.2083121383532,157.49449766359504,161.28407287597656,104956000,-0.1161383881976174
165,164,2022-09-13,AAPL,158.4320621166019,151.35620785732317,157.80046608261773,151.82003784179688,122656600,-4.672191068022191
166,165,2022-09-14,AAPL,155.0372110898694,151.59303096684667,152.75752979849568,153.2707061767578,87965400,-2.2654453158340138
167,166,2022-09-15,AAPL,153.2016498653033,149.39233241450626,152.61938532747467,150.36932373046875,90481100,-3.084848174912569
168,167,2022-09-16,AAPL,149.36272674550892,146.4218443622924,149.22456559759132,148.72125244140625,162278800,-4.596099896829919
169,168,2022-09-19,AAPL,152.53058102303027,147.14228080189363,147.34951500970212,152.45162963867188,81474200,-0.8535899312966166
170,169,2022-09-20,AAPL,156.00434240653766,151.06999458899193,151.3857850189289,154.83982849121094,107689800,1.5336838930822827
171,170,2022-09-21,AAPL,156.6557045846627,151.58319483232563,155.27407794326896,151.7016143798828,101696800,-1.4362548874572445
172,171,2022-09-22,AAPL,152.44174672656402,148.92849339656019,150.37919289810281,150.73446655273438,86652500,-1.113568400976317
173,172,2022-09-23,AAPL,149.48114103515752,146.60934685596038,149.20481874902532,148.4547882080078,96029900,-4.409990547241149
174,173,2022-09-26,AAPL,151.7509532458143,147.67517669341092,147.69491830315658,148.79034423828125,93339400,-7.746411914648688
175,174,2022-09-27,AAPL,152.68845924345578,147.98108723466274,150.7344617346572,149.76731872558594,84442700,-1.3520739063113352
176,175,2022-09-28,AAPL,148.6620267188795,142.93818038229188,145.7014181025515,147.87252807617188,146691400,-3.521989449412821
177,176,2022-09-29,AAPL,144.7934934551737,138.83279327495222,144.18163918720862,140.60916137695312,128138200,-6.49079354178006
178,177,2022-09-30,AAPL,141.2210460611346,136.18800506786133,139.42493615755308,136.3853759765625,124925300,-8.29462922234594
179,178,2022-10-03,AAPL,141.19145931529042,135.8820953561044,136.39527183139853,140.57958984375,114311700,-7.787414160845641
180,179,2022-10-04,AAPL,144.30007541815792,142.36580435900075,143.12569817421627,144.18165588378906,87830100,-6.883353405436543
181,180,2022-10-05,AAPL,145.4448653435647,141.13223439210503,142.17832895296007,144.47772216796875,79471000,-4.761908593684694
182,181,2022-10-06,AAPL,145.60272687269935,143.31319734564778,143.8954467664891,143.5204315185547,68402200,-4.785922688528476
183,182,2022-10-07,AAPL,141.22105183590455,137.61896860646343,140.6683921871329,138.2505645751953,85925600,-6.873623785387661
184,183,2022-10-10,AAPL,140.02691706572585,136.7505180551927,138.5762176513672,138.5762176513672,74899000,-6.864777845097647
185,184,2022-10-11,AAPL,139.49402735669463,136.40512061529776,138.063054355342,137.15513610839844,77033700,-8.421184758135658
186,185,2022-10-12,AAPL,138.51700974724292,136.3458997629281,137.30316442493086,136.52352905273438,70433700,-7.67485290952179
187,186,2022-10-13,AAPL,141.70458518782445,132.60564736672077,133.2175166847836,141.1124725341797,113224000,0.3579504722862614
188,187,2022-10-14,AAPL,142.62238154840435,136.37549592938134,142.41513233177395,136.56300354003906,88598000,0.1302394499444581
189,188,2022-10-17,AAPL,141.0236718643574,138.42821483436188,139.2177135934962,140.5401153564453,85250900,-0.0280798139677074
190,189,2022-10-18,AAPL,144.7737497481639,138.7637182271675,143.57964610972482,141.86248779296875,99136600,-1.6085042695650364
191,190,2022-10-19,AAPL,143.0467843959186,139.64208636203043,139.82959404635443,141.97109985351562,61758300,-1.7349542039006849
192,191,2022-10-20,AAPL,143.97439116428012,140.77692855410262,141.14208050988137,141.50721740722656,64522000,-1.4027369413725954
193,192,2022-10-21,AAPL,145.90867462024406,140.7769407155068,140.99405322955806,145.33628845214844,86548600,5.125276629954856
194,193,2022-10-24,AAPL,148.2574127069579,144.08295860217441,145.25733581108966,147.48765563964844,75981900,6.430712382914661
195,194,2022-10-25,AAPL,150.4877458912043,147.39883932372416,148.11924989222194,150.33970642089844,74732300,9.612888504649051
196,195,2022-10-26,AAPL,149.9943121264643,146.09616525843597,148.9778376688811,147.38897705078125,88194300,7.958663296676072
197,196,2022-10-27,AAPL,147.09290769599798,142.2375113745511,146.12577976482095,142.89871215820312,109180200,1.2658268910926918
198,197,2022-10-28,AAPL,155.4319533375391,145.87906336998515,146.25406355734995,153.695068359375,164762400,12.545172832488973
199,198,2022-10-31,AAPL,152.2147755550462,149.92523080942135,151.1489545588176,151.3265838623047,97943200,7.675010425672535
200,199,2022-11-01,AAPL,153.40886706506188,147.17185939924275,153.0437301537615,148.67189025878906,80379300,4.800002151208438
201,200,2022-11-02,AAPL,150.1719344831505,143.09608176430027,146.9942133937789,143.1256866455078,93604600,0.8132548055086453
202,201,2022-11-03,AAPL,140.92496892991684,136.92814440584334,140.19468007204958,137.0564422607422,97918500,-3.145263703176371
203,202,2022-11-04,AAPL,141.03023754059535,132.83552430474884,140.456901891493,136.78955078125,140814800,-5.880663227279559
204,203,2022-11-07,AAPL,137.55068603269024,134.11068732115655,135.5341392248018,137.32333374023438,83374600,-6.891642460063374
205,204,2022-11-08,AAPL,139.80449340378325,135.90978972981833,138.79622744381308,137.8966827392578,89908500,-8.276605015314132
206,205,2022-11-09,AAPL,136.95759752003397,133.0431046023265,136.90816917152026,133.31988525390625,74917800,-9.54555223761927
207,206,2022-11-10,AAPL,145.1819610595703,137.89667216677097,139.61667909909517,145.1819610595703,118854000,1.5978092922484866
208,207,2022-11-11,AAPL,148.28588106740983,142.71070401695297,144.1440507641814,147.9794464111328,93979700,-3.718806341188341
209,208,2022-11-14,AAPL,148.55275765609238,145.7355080589872,147.25781653663145,146.57574462890625,73374100,-3.1394610993937033
210,209,2022-11-15,AAPL,151.82473825025608,146.85255082741247,150.47048891741846,148.31553649902344,89868300,-0.2396914165450736
211,210,2022-11-16,AAPL,148.14749936078283,145.59715017769167,147.4160140311921,147.0799102783203,64218300,2.762763082916253
212,211,2022-11-17,AAPL,149.7389762643868,144.47023425105218,144.74701489370946,148.9877166748047,80389400,8.705372923196064
213,212,2022-11-18,AAPL,150.94499150219465,148.2463720514419,150.55947443780138,149.5511932373047,74829600,9.329398615002948
214,213,2022-11-21,AAPL,148.6417447784354,146.02220810744817,148.43416682216127,146.30886840820312,58724100,6.543341487009124
215,214,2022-11-22,AAPL,148.6911654782662,145.24127190945183,146.42749193221246,148.45391845703125,51804100,7.655902599002773
216,215,2022-11-23,AAPL,150.08496935516192,147.62358231947215,147.73231865639212,149.33370971679688,58301400,12.011579842266196
217,216,2022-11-25,AAPL,147.16888449613631,145.42910302505686,146.6054284287757,146.40773010253906,35195900,0.8442984472883719
218,217,2022-11-28,AAPL,144.95462339373816,141.73209694821898,143.47186332830165,142.56243896484375,69246000,-3.6606485411757377
219,218,2022-11-29,AAPL,143.14564904140522,138.73691772229893,142.6316213475949,139.5474853515625,83763800,-4.794967472372436
220,219,2022-11-30,AAPL,147.01073115671917,138.93463248466975,139.77485420692707,146.3286590576172,111380900,-1.33962866487648
221,220,2022-12-01,AAPL,147.41600568948158,144.92496463802757,146.5065813559001,146.6054229736328,71250400,-0.3226051088755954
222,221,2022-12-02,AAPL,146.2989942268281,143.97599740675216,144.2824471593233,146.11117553710938,65447400,-1.9307236877614151
223,222,2022-12-05,AAPL,149.18541949197922,144.09461635687657,146.07162962618466,144.94473266601562,68826400,-3.0801897808863554
224,223,2022-12-06,AAPL,145.60699863369098,140.28882926918882,145.37964638052253,141.2674560546875,64727200,-3.4457325850200893
225,224,2022-12-07,AAPL,141.72219330934035,138.39093073198447,140.55576270463825,139.32012939453125,69721100,-6.152608942514171
226,225,2022-12-08,AAPL,141.87049392300491,139.47830938217072,140.72382246539036,141.01048278808594,62128300,-5.573575413411669
227,226,2022-12-09,AAPL,143.89690343111556,139.2805646427551,140.70401646542416,140.52609252929688,76097000,-4.017299885137815
228,227,2022-12-12,AAPL,142.83921008074833,139.4387448115005,141.0598951045821,142.82933044433594,70462700,0.1872102367426631
229,228,2022-12-13,AAPL,148.24637662176136,142.58223647538804,147.78177718580815,143.798095703125,93886200,3.045995662948653
